,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
RDH16,0,0,0,0,0,4,0,0,0,0,0,0
REEP3,0,0,0,1,0,0,0,0,0,0,0,0
RETSAT,0,0,0,3,0,3,0,0,0,0,0,0
RFPL2,0,0,0,0,0,2,0,0,0,0,0,0
RFPL3,0,0,0,0,0,2,0,0,0,0,0,0
RFTN2,0,0,0,0,0,4,0,0,0,0,0,0
RGL3,0,0,0,0,0,1,0,0,0,0,0,0
RGPD8,0,0,0,3,1,5,0,0,0,0,0,0
RGS22,0,0,0,0,1,2,0,0,0,0,0,0
RHOBTB1,0,0,0,1,0,0,0,0,0,0,0,2
RHOBTB2,0,0,0,2,0,0,0,0,0,0,0,1
RHOXF2,0,0,0,0,0,5,0,0,0,0,0,1
RIN3,0,0,0,0,0,1,0,0,0,0,0,0
RIOK3,0,0,0,0,0,1,0,0,0,0,0,0
RIT1,0,0,0,7,2,0,0,0,0,2,3,0
RNASE1,0,0,0,0,0,2,0,0,0,0,0,0
RNASEH1,0,0,0,0,0,1,0,0,0,0,0,0
RNF103,0,0,0,0,0,1,0,0,0,0,0,0
RNF111,0,0,0,0,0,1,0,0,0,0,0,0
RNF112,0,0,0,0,0,1,0,0,0,0,0,0
RNF125,0,0,0,1,8,12,0,0,0,0,0,0
RNF152,0,0,0,0,0,2,0,0,0,0,0,0
RNF170,0,0,0,6,1,1,0,0,0,48,84,284
RNF183,0,0,0,0,0,0,0,0,0,0,0,0
RNF207,0,0,0,0,0,2,0,0,0,1,1,1
RNF222,0,0,0,2,0,0,0,0,0,0,0,0
RNF25,0,0,0,0,0,2,0,0,0,0,0,0
RNF31,0,0,0,0,2,1,0,0,0,0,0,1
ROBO4,0,0,0,0,0,3,0,0,0,1,0,1
RPAP1,0,0,0,1,0,1,0,0,0,0,0,0
RPL10L,0,0,0,0,0,0,0,0,0,0,0,0
RPL17-C18orf32,0,0,0,0,0,3,0,0,0,0,0,0
RPL22L1,0,0,0,0,1,0,0,0,0,0,2,1
RPL32,0,0,0,0,0,1,0,0,0,0,0,0
RPL3L,0,0,0,0,0,1,0,0,0,0,0,0
RPL8,0,0,0,0,0,0,0,0,0,0,0,0
RPS6KA1,0,0,0,0,1,0,0,0,0,0,0,1
RPS6KA4,0,0,0,0,1,1,0,0,0,0,0,0
RPS6KB2,0,0,0,0,0,1,0,0,0,0,2,1
RPUSD1,0,0,0,0,0,1,0,0,0,1,0,0
RPUSD3,0,0,0,0,1,0,0,0,0,0,0,0
RRBP1,0,0,0,0,1,1,0,0,0,0,0,0
RRNAD1,0,0,0,0,0,1,0,0,0,0,0,0
RRP36,0,0,0,0,2,1,0,0,0,0,0,0
RSPH3,0,0,0,2,0,0,0,0,0,0,0,0
RSPH6A,0,0,0,0,0,0,0,0,0,0,0,0
RTL1,0,0,0,1,0,0,0,0,0,0,0,0
RTN1,0,0,0,0,1,0,0,0,0,0,0,0
S100A11,0,0,0,0,0,1,0,0,0,0,0,0
S100A4,0,0,0,0,1,0,0,0,0,1,0,0
S100A7,0,0,0,0,0,1,0,0,0,0,0,0
SAC3D1,0,0,0,0,0,1,0,0,0,0,0,0
SAMD11,0,0,0,0,1,1,0,0,0,0,0,6
SAMM50,0,0,0,0,0,2,0,0,0,0,0,0
SARM1,0,0,0,0,0,1,0,0,0,2,0,0
SATB1,0,0,0,1,0,1,0,0,0,0,0,0
SBK2,0,0,0,1,0,1,0,0,0,0,0,0
SBSN,0,0,0,0,0,1,0,0,0,0,0,0
SCAF1,0,0,0,0,0,1,0,0,0,0,0,0
SCAF8,0,0,0,0,0,1,0,0,0,0,0,5
SCAND1,0,0,0,0,0,2,0,0,0,0,0,0
SCARA5,0,0,0,1,0,0,0,0,0,0,0,0
SCD,0,0,0,0,0,4,0,0,0,0,0,0
SCEL,0,0,0,0,2,0,0,0,0,0,0,0
SCFD1,0,0,0,0,0,1,0,0,0,0,0,0
SCGB1D1,0,0,0,0,0,1,0,0,0,0,0,0
SCT,0,0,0,8,6,0,0,0,0,0,3,0
SCYL2,0,0,0,0,0,2,0,0,0,0,0,1
SCYL3,0,0,0,0,0,1,0,0,0,1,0,0
SDPR,0,0,0,0,0,5,0,0,0,0,0,0
SDR42E1,0,0,0,0,0,5,0,0,0,0,0,0
SDR42E2,0,0,0,0,1,0,0,0,0,0,0,0
SDSL,0,0,0,0,2,0,0,0,0,0,0,2
SEC14L3,0,0,0,0,2,1,0,0,0,0,0,0
SEC24A,0,0,0,0,0,1,0,0,0,1,0,0
SEC24C,0,0,0,1,0,0,0,0,0,0,1,0
SEC31B,0,0,0,0,0,2,0,0,0,0,0,0
SEC62,0,0,0,0,0,4,0,0,0,0,0,0
SELENBP1,0,0,0,0,0,2,0,0,0,0,0,0
SELENOT,0,0,0,0,0,1,0,0,0,0,0,2
SEMA3C,0,0,0,0,0,1,0,0,0,1,0,0
SEMA3F,0,0,0,0,1,0,0,0,0,0,0,0
SEMA3G,0,0,0,0,3,1,0,0,0,0,0,0
SEMA6A,0,0,0,0,0,1,0,0,0,0,1,0
SENP6,0,0,0,0,0,4,0,0,0,0,0,0
SEPT3,0,0,0,2,0,0,0,0,0,0,0,0
SERINC4,0,0,0,0,0,1,0,0,0,0,0,0
SERPINA5,0,0,0,0,0,1,0,0,0,0,2,0
SERPINB12,0,0,0,0,0,1,0,0,0,0,0,0
SERPINB2,0,0,0,0,0,2,0,0,0,0,0,0
SERTAD2,0,0,0,0,0,1,0,0,0,0,0,0
SH2D5,0,0,0,0,0,1,0,0,0,0,1,0
SH3D19,0,0,0,0,0,2,0,0,0,0,0,0
SH3D21,0,0,0,0,2,0,0,0,0,0,0,0
SH3PXD2A,0,0,0,0,0,2,0,0,0,0,0,0
SHD,0,0,0,0,0,1,0,0,0,0,0,0
SHPK,0,0,0,0,0,6,0,0,0,0,1,0
SHPRH,0,0,0,0,0,2,0,0,0,0,1,3
SIGIRR,0,0,0,0,0,1,0,0,0,0,0,0
SIGLEC10,0,0,0,1,5,0,0,0,0,0,0,6
SIGLEC15,0,0,0,0,0,1,0,0,0,0,0,0
SIGLEC5,0,0,0,0,2,0,0,0,0,0,0,0
SIGLEC6,0,0,0,0,0,5,0,0,0,0,1,0
SIK2,0,0,0,0,1,0,0,0,0,0,0,0
SIN3A,0,0,0,0,0,1,0,0,0,0,1,1
SIPA1L2,0,0,0,0,0,2,0,0,0,0,0,0
SIRPB2,0,0,0,0,2,0,0,0,0,0,0,0
SIX4,0,0,0,3,0,0,0,0,0,0,0,1
SKIDA1,0,0,0,0,0,2,0,0,0,0,0,0
SLAIN1,0,0,0,0,0,1,0,0,0,0,0,0
SLAIN2,0,0,0,0,0,1,0,0,0,0,0,0
SLAMF8,0,0,0,0,0,1,0,0,0,0,1,0
SLC10A7,0,0,0,0,0,1,0,0,0,0,0,0
SLC12A4,0,0,0,0,1,1,0,0,0,0,0,0
SLC12A9,0,0,0,0,0,1,0,0,0,0,0,0
SLC13A3,0,0,0,0,1,0,0,0,0,0,0,0
SLC16A13,0,0,0,0,1,0,0,0,0,0,0,1
SLC16A4,0,0,0,1,0,0,0,0,0,0,0,0
SLC16A5,0,0,0,0,0,1,0,0,0,0,0,0
SLC16A8,0,0,0,0,1,0,0,0,0,0,0,2
SLC18B1,0,0,0,0,0,3,0,0,0,0,0,1
SLC1A7,0,0,0,0,0,2,0,0,0,0,0,0
SLC23A2,0,0,0,0,0,2,0,0,0,0,1,1
SLC26A11,0,0,0,0,1,0,0,0,0,0,0,0
SLC26A7,0,0,0,0,0,3,0,0,0,0,0,0
SLC27A3,0,0,0,1,2,0,0,0,0,0,0,3
SLC2A11,0,0,0,0,0,1,0,0,0,1,0,1
SLC2A3,0,0,0,0,0,1,0,0,0,0,1,0
SLC2A7,0,0,0,0,0,3,0,0,0,0,0,0
SLC35A4,0,0,0,0,0,2,0,0,0,0,0,0
SLC35B2,0,0,0,3,0,2,0,0,0,0,0,0
SLC35B3,0,0,0,0,0,1,0,0,0,0,0,2
SLC35G5,0,0,0,0,0,0,0,0,0,0,0,0
SLC36A3,0,0,0,1,0,0,0,0,0,0,0,0
SLC38A2,0,0,0,0,0,1,0,0,0,0,0,0
SLC38A7,0,0,0,0,0,1,0,0,0,0,0,0
SLC39A14,0,0,0,0,1,0,0,0,0,0,0,0
SLC39A3,0,0,0,0,1,0,0,0,0,0,0,0
SLC3A2,0,0,0,0,0,1,0,0,0,0,0,0
SLC46A2,0,0,0,0,0,1,0,0,0,0,0,0
SLC4A9,0,0,0,1,0,0,0,0,0,0,0,3
SLC5A3,0,0,0,1,0,0,0,0,0,0,0,0
SLC5A6,0,0,0,0,0,2,0,0,0,0,0,2
SLC5A8,0,0,0,0,0,1,0,0,0,0,0,0
SLC8B1,0,0,0,1,0,0,0,0,0,0,0,0
SLCO1B3,0,0,0,11,1,0,0,0,0,0,0,0
SLFN13,0,0,0,0,0,2,0,0,0,0,0,0
SLIT2,0,0,0,1,0,0,0,0,0,1,0,1
SLITRK3,0,0,0,0,1,0,0,0,0,0,0,0
SMARCD3,0,0,0,1,0,0,0,0,0,0,0,0
SMC2,0,0,0,0,0,5,0,0,0,0,0,0
SMDT1,0,0,0,0,0,1,0,0,0,0,0,0
SMIM22,0,0,0,0,0,2,0,0,0,0,0,0
SMIM3,0,0,0,7,0,1,0,0,0,0,0,0
SMIM7,0,0,0,0,0,1,0,0,0,0,0,0
SMYD1,0,0,0,0,2,0,0,0,0,0,0,0
SMYD4,0,0,0,0,0,1,0,0,0,0,0,0
SNAI2,0,0,0,5,1,2,0,0,0,4,0,0
SNAPC5,0,0,0,2,0,2,0,0,0,0,0,1
SNRNP35,0,0,0,4,0,0,0,0,0,0,0,0
SNURF,0,0,0,0,40,0,0,0,0,0,0,4
SNX13,0,0,0,0,0,2,0,0,0,0,0,0
SNX16,0,0,0,0,0,2,0,0,0,0,0,0
SNX17,0,0,0,0,0,3,0,0,0,0,0,1
SNX21,0,0,0,1,1,0,0,0,0,0,0,0
SOGA1,0,0,0,0,0,2,0,0,0,0,0,0
SORBS3,0,0,0,0,2,3,0,0,0,0,0,0
SOWAHC,0,0,0,0,0,2,0,0,0,0,0,0
SP140L,0,0,0,0,0,1,0,0,0,0,0,2
SPAG5,0,0,0,0,0,4,0,0,0,0,0,0
SPAG8,0,0,0,8,0,0,0,0,0,0,0,0
SPAM1,0,0,0,0,0,0,0,0,0,0,0,0
SPANXN2,0,0,0,0,0,6,0,0,0,0,0,0
SPARC,0,0,0,0,0,2,0,0,0,0,0,0
SPATA1,0,0,0,0,0,2,0,0,0,0,0,0
SPATA18,0,0,0,0,0,1,0,0,0,0,0,0
SPATA2L,0,0,0,0,3,0,0,0,0,0,0,0
SPATA3,0,0,0,0,0,1,0,0,0,0,0,0
SPATA31A1,0,0,0,0,1,2,0,0,0,0,0,0
SPATA46,0,0,0,0,0,1,0,0,0,0,0,0
SPATA5,0,0,0,2,0,0,0,0,0,0,0,0
SPATC1L,0,0,0,0,0,1,0,0,0,0,0,0
SPDYC,0,0,0,0,2,0,0,0,0,2,0,0
SPDYE5,0,0,0,0,2,0,0,0,0,0,0,0
SPESP1,0,0,0,0,0,0,0,0,0,0,0,0
SPIC,0,0,0,0,0,3,0,0,0,0,0,0
SPICE1,0,0,0,0,0,1,0,0,0,0,0,1
SPINK9,0,0,0,0,0,2,0,0,0,0,0,0
SPOCD1,0,0,0,0,0,1,0,0,0,0,0,2
SPPL2C,0,0,0,0,0,1,0,0,0,0,0,0
SPRN,0,0,0,13,2,1,0,0,0,0,0,0
SPTLC3,0,0,0,1,0,0,0,0,0,0,0,0
SPTY2D1,0,0,0,0,0,2,0,0,0,0,0,0
SPZ1,0,0,0,0,1,0,0,0,0,0,0,0
SQLE,0,0,0,1,0,0,0,0,0,0,0,0
SRP14,0,0,0,0,0,1,0,0,0,0,0,1
SRP68,0,0,0,0,0,2,0,0,0,0,0,0
SRRT,0,0,0,0,2,0,0,0,0,0,1,4
SRSF2,0,0,0,0,2,0,0,0,0,7,3,0
SSB,0,0,0,0,0,1,0,0,0,0,0,1
SSC4D,0,0,0,2,0,0,0,0,0,0,0,0
SSTR4,0,0,0,0,0,1,0,0,0,0,0,0
ST18,0,0,0,0,0,1,0,0,0,0,0,0
ST7L,0,0,0,0,0,1,0,0,0,0,0,0
STAC2,0,0,0,0,0,1,0,0,0,0,0,1
STARD5,0,0,0,0,0,1,0,0,0,0,0,1
STAT5A,0,0,0,0,1,0,0,0,0,0,0,0
STH,0,0,0,0,5,2,0,0,0,0,0,0
STK17A,0,0,0,0,1,1,0,0,0,0,0,0
STK31,0,0,0,0,1,0,0,0,0,0,0,0
STOML3,0,0,0,1,0,0,0,0,0,0,0,0
STX3,0,0,0,1,0,0,0,0,0,0,0,0
STX6,0,0,0,0,0,0,0,0,0,0,0,0
STYX,0,0,0,0,0,0,0,0,0,0,0,0
SULT1A3,0,0,0,0,0,1,0,0,0,0,0,0
SUMF2,0,0,0,0,1,0,0,0,0,0,0,1
SUN3,0,0,0,0,0,1,0,0,0,0,0,0
SUPT6H,0,0,0,0,0,1,0,0,0,0,0,0
SUPT7L,0,0,0,0,0,1,0,0,0,0,0,0
SUSD4,0,0,0,0,0,2,0,0,0,0,0,0
SV2C,0,0,0,0,0,1,0,0,0,0,0,1
SYCP2,0,0,0,0,0,1,0,0,0,0,0,0
SYCP2L,0,0,0,0,0,1,0,0,0,0,0,0
SYDE2,0,0,0,0,0,1,0,0,0,0,0,0
SYNC,0,0,0,0,0,4,0,0,0,0,0,0
SYNPO2,0,0,0,0,1,0,0,0,0,0,0,0
SYNPO2L,0,0,0,1,0,0,0,0,0,0,0,0
SYNRG,0,0,0,0,1,0,0,0,0,0,0,1
SYT13,0,0,0,2,0,0,0,0,0,0,0,0
SYTL2,0,0,0,0,0,1,0,0,0,0,0,0
SYTL4,0,0,0,0,0,2,0,0,0,0,0,1
TACC1,0,0,0,1,1,0,0,0,0,0,1,1
TACR2,0,0,0,0,0,1,0,0,0,0,0,0
TAF3,0,0,0,0,0,3,0,0,0,1,0,0
TAF7,0,0,0,0,0,1,0,0,0,0,0,0
TAF8,0,0,0,1,0,0,0,0,0,0,0,0
TARS,0,0,0,0,2,2,0,0,0,0,0,0
TAS2R20,0,0,0,0,1,0,0,0,0,0,0,0
TBC1D10B,0,0,0,0,1,1,0,0,0,0,0,0
TBC1D10C,0,0,0,1,1,0,0,0,0,0,0,0
TBC1D12,0,0,0,0,0,2,0,0,0,0,0,2
TBC1D22B,0,0,0,0,0,1,0,0,0,0,0,0
TBC1D26,0,0,0,0,0,2,0,0,0,0,2,0
TBC1D32,0,0,0,0,0,5,0,0,0,0,0,6
TBC1D5,0,0,0,0,0,3,0,0,0,0,0,0
TBC1D8B,0,0,0,0,0,2,0,0,0,0,0,2
TBPL1,0,0,0,0,0,1,0,0,0,0,0,2
TC2N,0,0,0,0,0,1,0,0,0,0,0,0
TCERG1L,0,0,0,0,0,2,0,0,0,0,0,0
TCHHL1,0,0,0,0,0,1,0,0,0,0,0,0
TCTEX1D2,0,0,0,0,0,1,0,0,0,0,0,2
TDRD15,0,0,0,0,2,0,0,0,0,0,0,0
TDRD6,0,0,0,2,0,3,0,0,0,0,0,0
TDRKH,0,0,0,0,0,2,0,0,0,0,0,0
TDRP,0,0,0,0,0,1,0,0,0,0,2,0
TEAD4,0,0,0,0,0,1,0,0,0,0,0,0
TEFM,0,0,0,1,0,0,0,0,0,0,0,0
TEKT3,0,0,0,1,0,0,0,0,0,0,0,0
TESK2,0,0,0,0,0,2,0,0,0,0,1,0
TESMIN,0,0,0,0,0,5,0,0,0,0,0,4
TEX10,0,0,0,0,0,0,0,0,0,0,0,0
TEX33,0,0,0,1,0,0,0,0,0,0,0,0
TEX35,0,0,0,2,0,0,0,0,0,0,0,1
TFCP2L1,0,0,0,0,0,1,0,0,0,0,1,0
TFPI2,0,0,0,0,2,0,0,0,0,0,0,0
TGIF2,0,0,0,0,0,2,0,0,0,0,0,0
TGM3,0,0,0,0,1,3,0,0,0,0,2,0
TGS1,0,0,0,0,0,4,0,0,0,0,0,0
THAP5,0,0,0,0,0,4,0,0,0,0,0,0
THAP8,0,0,0,0,1,0,0,0,0,0,0,0
THEGL,0,0,0,0,0,1,0,0,0,0,0,0
THG1L,0,0,0,0,0,3,0,0,0,0,0,0
THUMPD2,0,0,0,0,2,0,0,0,0,0,0,1
THUMPD3,0,0,0,0,0,1,0,0,0,0,0,0
THYN1,0,0,0,3,0,1,0,0,0,0,0,0
TIAM1,0,0,0,0,0,2,0,0,0,0,3,0
TIAM2,0,0,0,0,0,1,0,0,0,0,0,0
TICRR,0,0,0,1,0,1,0,0,0,0,0,2
TIE1,0,0,0,1,0,0,0,0,0,0,0,0
TIGD7,0,0,0,0,0,1,0,0,0,0,0,0
TIMM10B,0,0,0,1,0,0,0,0,0,0,0,0
TIMM22,0,0,0,0,0,1,0,0,0,0,0,0
TIMM8A,0,0,0,0,11,0,0,0,0,0,2,0
TJAP1,0,0,0,0,0,1,0,0,0,0,0,0
TKT,0,0,0,0,0,1,0,0,0,0,0,1
TM6SF2,0,0,0,0,0,4,0,0,0,0,0,2
TM7SF2,0,0,0,0,0,1,0,0,0,0,0,2
TMBIM1,0,0,0,0,0,2,0,0,0,0,0,0
TMC7,0,0,0,3,1,2,0,0,0,0,0,0
TMCC2,0,0,0,1,0,0,0,0,0,0,0,0
TMCC3,0,0,0,0,0,2,0,0,0,0,0,0
TMEM104,0,0,0,0,0,6,0,0,0,0,0,0
TMEM130,0,0,0,1,0,0,0,0,0,0,0,4
TMEM132A,0,0,0,0,0,1,0,0,0,0,0,0
TMEM136,0,0,0,0,0,3,0,0,0,0,0,0
TMEM150B,0,0,0,1,0,2,0,0,0,0,0,0
TMEM171,0,0,0,0,0,1,0,0,0,0,0,0
TMEM177,0,0,0,0,0,2,0,0,0,0,0,0
TMEM18,0,0,0,0,0,1,0,0,0,0,0,0
TMEM181,0,0,0,0,0,1,0,0,0,0,0,1
TMEM204,0,0,0,1,0,0,0,0,0,0,0,0
TMEM222,0,0,0,0,0,1,0,0,0,0,1,0
TMEM225,0,0,0,0,0,3,0,0,0,0,0,0
TMEM232,0,0,0,0,2,0,0,0,0,0,0,0
TMEM234,0,0,0,0,0,2,0,0,0,0,0,0
TMEM255B,0,0,0,0,0,1,0,0,0,0,0,0
TMEM256,0,0,0,0,0,2,0,0,0,0,0,0
TMEM260,0,0,0,0,1,0,0,0,0,1,0,1
TMEM262,0,0,0,0,0,0,0,0,0,0,0,0
TMEM31,0,0,0,0,2,0,0,0,0,0,7,2
TMEM42,0,0,0,0,0,1,0,0,0,0,0,0
TMEM54,0,0,0,0,0,2,0,0,0,0,0,0
TMEM55A,0,0,0,1,0,0,0,0,0,0,0,0
TMEM63C,0,0,0,0,0,2,0,0,0,0,0,1
TMEM81,0,0,0,1,0,0,0,0,0,0,0,3
TMEM86B,0,0,0,0,0,1,0,0,0,0,0,0
TMEM89,0,0,0,0,0,1,0,0,0,0,0,0
TMF1,0,0,0,0,0,2,0,0,0,0,0,0
TMOD2,0,0,0,1,1,0,0,0,0,0,0,0
TMPPE,0,0,0,0,1,0,0,0,0,0,0,0
TMPRSS13,0,0,0,0,0,1,0,0,0,0,0,0
TMPRSS9,0,0,0,1,0,1,0,0,0,0,0,0
TNFRSF10D,0,0,0,0,0,1,0,0,0,0,0,1
TNFSF13,0,0,0,0,1,0,0,0,0,0,0,0
TNKS1BP1,0,0,0,0,0,4,0,0,0,0,0,0
TNN,0,0,0,0,0,3,0,0,0,0,0,0
TNRC6A,0,0,0,0,0,2,0,0,0,0,0,4
TNS1,0,0,0,0,0,3,0,0,0,0,2,1
TOB2,0,0,0,0,0,1,0,0,0,0,0,0
TOE1,0,0,0,0,0,1,0,0,0,0,0,0
TOP2B,0,0,0,0,0,1,0,0,0,0,0,0
TPGS2,0,0,0,0,0,1,0,0,0,0,0,0
TPPP2,0,0,0,0,1,0,0,0,0,0,0,0
TPR,0,0,0,0,0,1,0,0,0,0,0,0
TPRG1,0,0,0,1,0,0,0,0,0,0,0,0
TPSG1,0,0,0,0,0,0,0,0,0,0,0,0
TPST1,0,0,0,0,0,2,0,0,0,0,0,0
TPTE2,0,0,0,0,1,0,0,0,0,0,0,2
TPX2,0,0,0,2,0,0,0,0,0,0,0,0
TRAF1,0,0,0,0,0,2,0,0,0,0,0,1
TRAFD1,0,0,0,0,1,0,0,0,0,0,0,0
TRAIP,0,0,0,2,0,1,0,0,0,0,0,0
TRAT1,0,0,0,0,0,1,0,0,0,0,0,0
TRIM42,0,0,0,0,1,1,0,0,0,0,0,0
TRIM43,0,0,0,0,0,4,0,0,0,0,0,0
TRIM44,0,0,0,0,2,0,0,0,0,0,0,0
TRIM45,0,0,0,1,0,0,0,0,0,0,0,0
TRIM46,0,0,0,0,2,0,0,0,0,0,3,2
TRIM48,0,0,0,0,0,2,0,0,0,0,0,0
TRIM51,0,0,0,1,0,1,0,0,0,0,0,0
TRIM59,0,0,0,0,0,2,0,0,0,0,2,0
TRIM62,0,0,0,0,2,0,0,0,0,0,0,0
TRIM64B,0,0,0,0,0,1,0,0,0,0,0,0
TRIM65,0,0,0,0,0,2,0,0,0,0,1,0
TRIM66,0,0,0,0,0,1,0,0,0,0,0,0
TRIM68,0,0,0,4,0,0,0,0,0,0,0,0
TRIM71,0,0,0,0,1,0,0,0,0,0,0,0
TRIM73,0,0,0,0,0,5,0,0,0,0,0,2
TRIML1,0,0,0,1,0,0,0,0,0,2,0,0
TRIML2,0,0,0,2,0,0,0,0,0,0,0,0
TRMT1L,0,0,0,0,1,0,0,0,0,0,0,0
TRNAU1AP,0,0,0,0,0,1,0,0,0,0,0,0
TRO,0,0,0,0,1,2,0,0,0,0,0,0
TRPC7,0,0,0,0,0,3,0,0,0,0,0,0
TRPV6,0,0,0,0,0,2,0,0,0,0,0,0
TRUB2,0,0,0,0,0,1,0,0,0,0,0,0
TSC22D1,0,0,0,0,0,1,0,0,0,0,0,0
TSC22D2,0,0,0,0,1,0,0,0,0,0,0,0
TSC22D4,0,0,0,0,0,1,0,0,0,0,0,0
TSC22D4-C7ORF61,0,0,0,0,0,3,0,0,0,1,0,1
TSNAXIP1,0,0,0,1,1,0,0,0,0,0,0,0
TSPAN16,0,0,0,0,2,0,0,0,0,0,0,0
TSPY10,0,0,0,1,0,0,0,0,0,0,0,0
TSPYL2,0,0,0,0,0,2,0,0,0,0,0,2
TSPYL4,0,0,0,0,0,2,0,0,0,0,1,0
TSPYL5,0,0,0,0,0,2,0,0,0,0,0,0
TSR1,0,0,0,0,0,3,0,0,0,0,0,0
TSSK1B,0,0,0,3,0,0,0,0,0,0,0,0
TSSK6,0,0,0,0,1,0,0,0,0,0,0,0
TTC25,0,0,0,0,2,0,0,0,0,0,1,0
TTC29,0,0,0,0,0,1,0,0,0,1,0,0
TTC31,0,0,0,0,0,1,0,0,0,0,0,1
TTC38,0,0,0,0,0,2,0,0,0,0,0,1
TTC39C,0,0,0,0,0,1,0,0,0,0,0,0
TTLL6,0,0,0,1,0,3,0,0,0,0,0,0
TTLL7,0,0,0,0,1,0,0,0,0,0,0,0
TTLL8,0,0,0,0,0,2,0,0,0,0,0,0
TUBA1C,0,0,0,0,2,0,0,0,0,1,0,0
TVP23A,0,0,0,0,1,0,0,0,0,0,0,0
TVP23C,0,0,0,1,0,0,0,0,0,0,0,1
TWF2,0,0,0,1,0,0,0,0,0,0,0,0
TXK,0,0,0,0,3,1,0,0,0,0,0,1
TXNDC16,0,0,0,1,0,1,0,0,0,0,0,0
TXNRD3,0,0,0,0,0,1,0,0,0,0,0,1
TYW5,0,0,0,0,0,1,0,0,0,0,0,0
UBA52,0,0,0,1,0,0,0,0,0,0,0,0
UBAC1,0,0,0,0,0,3,0,0,0,0,0,0
UBAP1L,0,0,0,0,0,2,0,0,0,0,0,0
UBAP2,0,0,0,0,0,3,0,0,0,0,0,0
UBAP2L,0,0,0,0,0,2,0,0,0,0,0,0
UBE2Q1,0,0,0,0,0,1,0,0,0,0,0,0
UBE2U,0,0,0,0,1,3,0,0,0,0,0,0
UBN1,0,0,0,0,0,1,0,0,0,0,0,0
UBQLNL,0,0,0,1,0,1,0,0,0,0,0,0
UBR4,0,0,0,1,2,0,0,0,0,0,1,4
UBXN11,0,0,0,0,0,1,0,0,0,0,0,0
UCMA,0,0,0,0,0,3,0,0,0,0,0,0
UFL1,0,0,0,1,0,0,0,0,0,0,0,3
UFSP1,0,0,0,0,0,1,0,0,0,0,0,0
ULBP3,0,0,0,0,1,0,0,0,0,0,1,0
UMODL1,0,0,0,1,0,1,0,0,0,0,0,0
UPF3A,0,0,0,1,0,0,0,0,0,0,0,0
UPF3B,0,0,0,5,22,17,0,0,0,0,0,4
UPK2,0,0,0,0,0,1,0,0,0,0,0,0
UPP1,0,0,0,0,1,0,0,0,0,0,0,0
URB2,0,0,0,0,0,3,0,0,0,0,0,0
USP11,0,0,0,0,0,1,0,0,0,0,0,0
USP17L1,0,0,0,1,0,0,0,0,0,0,0,0
USP17L10,0,0,0,2,0,0,0,0,0,0,0,0
USP17L8,0,0,0,0,0,2,0,0,0,0,0,0
USP19,0,0,0,0,2,0,0,0,0,1,1,1
USP2,0,0,0,1,0,0,0,0,0,0,0,0
USP22,0,0,0,0,1,0,0,0,0,0,0,0
USP25,0,0,0,0,0,2,0,0,0,1,0,0
USP29,0,0,0,0,0,2,0,0,0,0,0,0
USP36,0,0,0,0,1,0,0,0,0,0,0,0
USP45,0,0,0,0,1,0,0,0,0,0,1,0
USP47,0,0,0,1,0,0,0,0,0,0,0,0
UTP11,0,0,0,0,0,1,0,0,0,0,0,0
UTP14A,0,0,0,0,0,2,0,0,0,0,0,0
UTP3,0,0,0,0,0,1,0,0,0,0,0,0
UTS2R,0,0,0,0,0,2,0,0,0,0,0,0
UVRAG,0,0,0,0,0,1,0,0,0,0,0,0
VENTX,0,0,0,0,1,0,0,0,0,0,0,0
VGLL3,0,0,0,0,0,4,0,0,0,0,0,0
VILL,0,0,0,0,2,0,0,0,0,0,0,0
VMAC,0,0,0,0,0,1,0,0,0,0,0,0
VN1R1,0,0,0,0,0,1,0,0,0,0,0,0
VPS11,0,0,0,0,1,0,0,0,0,0,1,0
VPS18,0,0,0,0,2,0,0,0,0,0,0,0
VPS36,0,0,0,0,1,0,0,0,0,0,0,2
VPS37C,0,0,0,0,0,2,0,0,0,0,0,0
VPS39,0,0,0,0,0,2,0,0,0,0,0,0
VPS8,0,0,0,0,0,1,0,0,0,0,0,0
VRK3,0,0,0,0,1,0,0,0,0,0,0,1
VSIG10,0,0,0,0,0,2,0,0,0,0,0,0
VSIG10L,0,0,0,1,0,2,0,0,0,0,0,0
VSTM1,0,0,0,0,0,1,0,0,0,0,0,0
VWA2,0,0,0,0,0,2,0,0,0,0,0,1
VWA5A,0,0,0,1,0,0,0,0,0,3,0,0
VWA5B1,0,0,0,0,0,1,0,0,0,0,0,0
VWA8,0,0,0,0,0,2,0,0,0,0,0,0
VWDE,0,0,0,0,2,2,0,0,0,0,0,0
WASHC2A,0,0,0,0,0,1,0,0,0,0,0,0
WASHC2C,0,0,0,0,0,2,0,0,0,0,0,1
WBP1L,0,0,0,1,1,0,0,0,0,0,0,0
WBP2,0,0,0,0,0,1,0,0,0,0,0,0
WBP4,0,0,0,1,0,0,0,0,0,0,0,1
WBSCR22,0,0,0,0,0,1,0,0,0,0,0,0
WDR17,0,0,0,0,0,2,0,0,0,1,0,0
